pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,st_rad,st_mass,sy_dist,ra,dec,discoverymethod,disc_year
TOI-6628 b,10.98480109,235.19302118,18.18424,833.0,20.0861,5463.0,1.01,0.97,320.527,225.8370504,-35.2305793,Transit,2025
GJ 581 c,2.5,6.81,12.9211,,,3500.0,0.302,0.295,6.2981,229.8564725,-7.7226935,Radial Velocity,2007
TOI-2202 b,10.95117414,287.31687993,11.9126075,652.07,42.7254,5169.0,0.808,0.841,235.933,51.2284214,-73.9575458,Transit,2021
HD 94890 c,12.5,2831.85110637,2492.19,,,4867.0,10.71,1.74,61.7012,164.1797804,-37.1383035,Radial Velocity,2025
HD 20794 b,1.45,2.7,18.314,660.0,,5368.0,0.93,0.79,6.00278,49.9997666,-43.0666533,Radial Velocity,2011
WASP-132 d,12.8,1639.99458012,1816.6,107.0,0.0363,4686.0,0.758,0.789,122.91,217.6091998,-46.159516,Radial Velocity,2024
GJ 581 e,1.38,2.48,3.1481,,,3500.0,0.302,0.295,6.2981,229.8564725,-7.7226935,Radial Velocity,2009
WASP-131 b,13.74221034,86.76715511,5.3220125,1460.0,995.3724,5990.0,1.561,1.06,200.075,210.1935714,-30.5836084,Transit,2016
WASP-106 b,12.10569916,613.40882551,9.28969,1140.0,327.8307,6002.0,1.47,1.175,352.181,166.4296276,-5.0794854,Transit,2014
Kepler-58 c,2.86,53.0,15.5741568,799.0,64.389,5843.0,1.03,0.95,969.252,296.3586251,39.1152033,Transit,2012
TOI-6695 b,9.52763359,66.74396547,80.389,599.0,85.9385,6400.0,1.517,1.338,282.536,129.5720221,-23.550217,Transit,2025
Gl 725 A b,1.48,2.78,11.2201,,,3433.0,0.351,0.33,3.5214,280.6834312,59.638109,Radial Velocity,2025
TOI-3160 A b,13.7646283,378.21580433,3.971281,1539.0,933.0,6190.0,1.346,1.088,567.678,224.5658555,-27.6825503,Transit,2025
TOI-3523 A b,15.9727975,435.42491759,2.30458952,1984.0,2590.0,6450.0,1.448,1.131,645.294,304.2834581,42.9065338,Transit,2025
G 268-110 b,1.13,1.52,1.43263,534.0,13.57,,0.177,0.137,,16.223688,-18.124802,Radial Velocity,2025
K2-73 b,2.58,9.2,7.49556,968.0,209.0,5867.0,1.058,1.02,269.183,335.025662,-9.0560881,Transit,2016
HD 15337 b,1.77,6.519,4.7559804,1001.0,161.7314,5131.0,0.855,0.829,44.8155,36.8678846,-27.6361171,Transit,2019
TOI-2443 b,2.363,4.8,15.66858,519.0,13.2931,4375.0,0.631,0.642,23.9258,40.1798608,1.1996757,Transit,2023
G 192-15 c,3.87,14.3,1219.0,55.9,0.0016,2999.0,0.170718,0.132,9.53114,90.6220931,49.861939,Radial Velocity,2025
G 192-15 b,1.02,1.03,2.27476,453.6,7.06,2999.0,0.170718,0.132,9.53114,90.6220931,49.861939,Radial Velocity,2025
G 261-6 b,1.1,1.37,5.4536,322.3,1.8,2907.0,0.153162,0.118,10.6267,291.07432,75.5558405,Radial Velocity,2025
TOI-2458 b,2.83,13.31,3.73659,1509.4,865.0,6005.0,1.31,1.05,112.958,79.621529,1.253439,Transit,2024
K2-62 c,1.99,4.62,16.19697,495.0,14.3,4455.0,0.696,0.67,112.467,334.3645089,-12.1874776,Transit,2016
HD 15337 c,2.526,6.792,17.180546,656.1,29.1782,5131.0,0.855,0.829,44.8155,36.8678846,-27.6361171,Transit,2019
TOI-3493 b,3.22,8.97,8.1594667,1102.0,245.0,5844.0,1.228,1.023,96.7224,205.7990331,-22.5854441,Transit,2025
Kepler-105 b,2.53,10.8,5.4122034,1418.0,341.809,5933.0,1.026,0.991,459.223,287.8872376,46.2761224,Transit,2013
TOI-3856 b,13.59649359,171.62733978,2.04360352,1544.0,949.0,5622.0,1.055,1.096,314.443,145.2229223,27.950158,Transit,2025
TOI-2015 b,3.309,9.2,3.348237,530.9,13.185,3297.0,0.3273,0.3041,47.3444,232.1326528,27.361073,Transit,2023
TOI-1266 d,1.74,3.68,32.509,288.0,1.3,3563.0,0.4232,0.437,36.0118,197.9965833,65.8336973,Transit Timing Variations,2025
OGLE-2016-BLG-0007L b,1.09,1.32,14200.0,,,,,0.59,4300.0,268.3560417,-29.64225,Microlensing,2025
TOI-4994 b,8.54124329,88.99195396,21.491984,717.6,40.0,5640.0,1.055,1.005,329.304,283.1325335,-78.4344302,Transit,2024
TOI-406.01,2.08,6.57,13.175682,368.0,3.0,3392.0,0.41,0.408,31.0597,49.2626428,-42.2441492,Transit,2024
TOI-2537 b,11.25381662,415.40172795,94.1022,338.0,7.4445,4870.0,0.771,0.771,184.986,54.3882661,10.0577464,Transit,2024
TOI-5076 b,3.48935569,16.14568308,23.443162,550.0,12.8373,4780.0,0.844,0.789,82.857,50.5104166,17.2392094,Transit,2024
GJ 3998 c,2.5,6.82,13.727,,5.4,3726.0,0.5,0.52,18.1459,259.0020507,11.0561751,Radial Velocity,2016
GJ 3998 d,2.34,6.07,41.78,,1.2,3726.0,0.5,0.52,18.1459,259.0020507,11.0561751,Radial Velocity,2025
TOI-771 b,1.36,2.47,2.3260155,543.0,14.0,3370.0,0.232,0.22,25.2788,164.1138903,-72.9851736,Transit,2024
TOI-406 c,1.32,2.08,3.307441,584.0,19.0,3392.0,0.41,0.408,31.0597,49.2626428,-42.2441492,Transit,2024
TOI-2295 c,12.8,1783.01736327,966.5,234.9,,5730.0,1.459,1.168,126.279,281.5761962,50.4924657,Radial Velocity,2024
TOI-677 b,13.11450742,392.20025424,11.2365985,1252.0,37.6345,6295.0,1.28,1.181,141.812,144.1193594,-50.4630933,Transit,2020
K2-157 c,6.08,30.8,25.942,587.0,22.65,5334.0,0.86,0.89,298.373,183.7514959,-5.7820178,Radial Velocity,2025
K2-178 b,3.55790985,12.4,8.747818,840.29,117.826,5525.0,0.887267,0.95109,214.753,52.8888524,22.4348186,Transit,2018
TOI-5688 A b,10.3,124.0,2.94815527,742.0,50.3,3713.0,0.57,0.6,226.318,266.9231001,47.7050486,Transit,2024
TOI-6383 A b,11.29,331.0,1.79058695,745.0,51.3,3444.0,0.457,0.458,171.319,60.4246951,60.8913677,Transit,2024
K2-79 b,4.09,9.2,10.9947,1022.0,181.0,5897.0,1.265,1.066,256.011,55.2559307,13.5191871,Transit,2016
EPIC 211945201 b,5.76,11.0,19.49221,817.0,101.0,6069.0,1.39,1.17,181.69,136.5741931,19.4020565,Transit,2018
K2-105 b,3.4,15.4,8.26726,805.0,100.0,5373.0,0.905,0.94,197.989,125.4202985,13.4975122,Transit,2017
TOI-2537 c,12.7,2297.89938261,1920.0,123.1,,4870.0,0.771,0.771,184.986,54.3882661,10.0577464,Radial Velocity,2024
K2-270 b,1.38,2.48,1.543069,1203.0,,4877.0,0.77,0.85,280.518,131.2665588,13.5497322,Transit,2018
Kepler-184 d,2.49,6.76,29.022358,559.0,18.557,5788.0,0.873,0.872,610.326,291.9518784,43.0746172,Transit,2014
K2-187 c,1.4,2.54,2.871512,1173.0,,5438.0,0.83,0.966999,330.916,132.5235618,23.1924709,Transit,2018
K2-111 c,3.33,11.08,15.6805,,,5775.0,1.25,0.84,200.394,59.8903081,21.2985263,Radial Velocity,2020
Kepler-21 b,1.639,7.5,2.7858212,2015.0,2749.0,6305.0,1.902,1.408,108.522,287.3619673,38.7141384,Transit,2012
Kepler-197 b,1.02,1.04,5.599308,1142.0,431.256,6004.0,1.12,0.857,330.575,295.2264739,50.5592348,Transit,2014
HD 114729 b,13.9,262.20975,1121.79,,,5844.0,1.473,0.936,37.8063,198.1833997,-31.8746756,Radial Velocity,2002
K2-157 b,0.935,1.14,0.3652575,2432.0,6660.0,5334.0,0.86,0.89,298.373,183.7514959,-5.7820178,Transit,2018
K2-156 b,1.1,1.37,0.813143,1347.0,,4460.0,0.62,0.66,150.21,182.699673,-6.2943552,Transit,2018
HD 117618 b,8.59,55.30242,25.8,,,5990.0,1.2,1.077,37.7781,203.1066418,-47.2719049,Radial Velocity,2004
K2-244 b,1.75,3.71,21.06884,638.0,,5677.0,0.92,0.86,212.902,183.4686492,-3.8318097,Transit,2018
HD 11964 c,5.38,25.0,37.91,,,5303.0,2.00971,0.91,33.5369,29.2884252,-10.2434693,Radial Velocity,2008
K2-160 b,3.17824034,10.2,3.705871,,,5649.0,0.913754,0.982829,315.363,184.0545174,-3.5530888,Transit,2018
HD 121504 b,13.6,479.9233,63.33,,,6027.0,1.07,1.62,41.6592,209.3199062,-56.0404085,Radial Velocity,2003
K2-162 b,1.44,2.67,9.45889,631.0,,4842.0,0.69,0.75,124.433,186.0383865,-1.111479,Transit,2018
Kepler-20 c,2.894,11.1,10.8540774,828.0,78.7,5495.0,0.9164,0.929,282.563,287.6979913,42.3385782,Transit,2011
EPIC 201595106 b,1.565,7.67,0.87724,2038.0,2852.0,5679.0,0.98,0.958,232.1,183.7203635,1.9681688,Transit,2021
HD 10180 f,5.24,23.9,122.744,,,5911.0,1.109,1.06,38.9607,24.4731133,-60.5114881,Radial Velocity,2010
HD 12661 c,13.4,575.884,1708.0,,,5748.0,1.11,1.02,37.8478,31.1423525,25.4135632,Radial Velocity,2002
K2-175 b,2.03803688,4.81,9.525988,,,5909.0,1.420038,1.094693,247.266,52.5035514,17.5841081,Transit,2018
HD 134987 b,13.5,511.7063,258.17999,,,5736.0,1.22,1.1,26.1804,228.3675397,-25.3096721,Radial Velocity,1999
Kepler-9 d,1.64,8.41466053,1.592851,2026.0,1339.658,5777.0,1.02,1.07,628.257,285.5739904,38.4008192,Transit,2010
K2-185 b,1.15,1.6,10.616384,809.0,,5788.0,0.94,0.96,268.357,130.2596625,14.6902225,Transit,2018
HD 102195 b,14.2,130.3103,4.11377,,,5301.0,0.82,0.76,29.3386,176.4254063,2.8209912,Radial Velocity,2006
HD 134060 c,5.91,29.29,1291.5646,,,5966.0,1.164285,1.095,24.0125,227.6847587,-61.4223747,Radial Velocity,2019
HD 102329 b,12.6,2593.4928,778.09998,,,4745.0,9.82,3.21,217.107,176.6941567,3.4742143,Radial Velocity,2011
HD 102365 b,4.14,16.0,122.1,,,5630.0,0.95138,0.85,9.2894,176.6208003,-40.4986211,Radial Velocity,2010
K2-341 b,3.21,10.4,36.552551,598.0,,5817.0,1.16,0.98,421.408,130.4971951,19.9166357,Transit,2021
K2-201 c,3.28568401,10.8,22.779878,,,5507.0,0.878161,0.956055,197.932,293.5607117,-23.1312775,Transit,2018
K2-36 b,1.43,4.3,1.422614,1328.0,519.0,4916.0,0.718,0.79,109.749,169.4490102,3.8665038,Transit,2016
K2-334 b,5.65,27.2,5.113981,1380.0,832.2294,6502.0,1.49,1.36,371.823,136.4894259,16.3255146,Transit,2021
HD 108863 b,13.3,767.24162,437.7,,,4878.0,5.74,1.59,164.742,187.5826081,21.9480993,Radial Velocity,2011
K2-352 c,1.92,4.35,8.234885,885.0,,5791.0,0.95,0.98,176.051,140.4451478,18.469628,Transit,2021
G 9-40 b,1.9,4.0,5.7459982,440.6,6.27,3395.0,0.3026,0.2952,27.9276,134.7188514,21.0747961,Transit,2019
K2-342 b,2.03,4.78,11.561052,861.0,,5920.0,1.09,1.01,208.357,133.1218996,21.2386816,Transit,2021
HD 109246 b,13.9,273.3338,68.27,,,5844.0,1.07,1.2,67.8349,188.027184,74.4893379,Radial Velocity,2010
HD 108874 b,13.6,451.3186,394.48123,,,5600.0,1.05,1.1,59.5175,187.6126029,22.8794399,Radial Velocity,2002
Kepler-132 d,1.55,3.02,18.010199,758.0,68.6,6003.0,1.178,0.929,349.549,283.23581,41.343037,Transit,2014
K2-281 b,8.18,50.9,8.687721,665.0,,4812.0,0.76,0.82,458.139,16.2274724,7.2692169,Transit,2018
HAT-P-3 b,10.53646,206.5895,2.8997,1189.0,176.587,5185.0,0.87,1.06,134.554,206.0940142,48.028565,Transit,2007
HAT-P-37 b,13.204,371.528,2.797436,1271.0,412.3914,5500.0,0.877,0.929,390.594,284.2960393,51.2691212,Transit,2011
HD 158038 b,13.5,486.2799,521.0,,,4860.0,4.5,1.3,94.8625,261.4395312,27.3030721,Radial Velocity,2011
HAT-P-8 b,15.6926,406.8224,3.07634,1700.0,1519.9645,6200.0,1.57,1.27,211.553,343.0414932,35.4471778,Transit,2008
HD 100777 b,13.7,390.92894061,383.0,,,5533.0,1.04,1.08,49.5336,173.9646303,-4.7555425,Radial Velocity,2007
HD 160691 b,,1366.6621501,645.0,,,5773.0,1.33,1.13,15.5981,266.0361585,-51.8348751,Radial Velocity,2000
HD 10180 d,3.45,11.75,16.357,,,5911.0,1.109,1.06,38.9607,24.4731133,-60.5114881,Radial Velocity,2010
HD 10180 e,5.39,25.1,49.748,,,5911.0,1.109,1.06,38.9607,24.4731133,-60.5114881,Radial Velocity,2010
HD 160691 e,,2224.798849,307.9,,,5773.0,1.33,1.13,15.5981,266.0361585,-51.8348751,Radial Velocity,2006
HD 136352 c,2.916,11.24,27.59221,677.0,35.1,5664.0,1.058,0.87,14.682,230.4401147,-48.3188174,Radial Velocity,2019
HD 136418 b,13.3,680.1562,464.29999,,,4989.0,3.78,1.48,105.168,229.7756438,41.732423,Radial Velocity,2009
HD 13808 b,3.35,11.2,14.1815,,,5035.0,0.781,0.771,28.2305,33.1780708,-53.7437591,Radial Velocity,2021
HD 163607 b,13.9,249.051588,75.2203,,,5522.0,1.76,1.12,67.7855,268.4181383,56.3924701,Radial Velocity,2010
HD 13931 b,13.2,889.9195396,4218.0,,,5867.0,1.25,1.3,47.3963,34.1979991,43.7722065,Radial Velocity,2009
HD 16417 b,5.0,22.1,17.24,,,5841.0,1.639984,1.2,25.3936,39.2441029,-34.5790905,Radial Velocity,2008
HD 139357 b,12.1,6315.5682755,1124.79139,,,4700.0,11.47,2.69,112.09,233.8173564,53.9221505,Radial Velocity,2008
HD 142245 b,13.1,975.7381,1299.0,,,4922.0,4.63,3.5,97.2305,238.2342443,15.4306118,Radial Velocity,2011
HD 164922 b,13.3,116.0,1207.0,159.4,0.1578,5390.0,0.946,0.926,22.0016,270.6304652,26.3104077,Radial Velocity,2005
HD 142 b,12.7,2256.5816897,351.43394,,,6245.0,1.47,1.21,26.1853,1.5836771,-49.0753625,Radial Velocity,2001
HD 1690 b,12.5,2793.7257,533.0,,,4374.0,21.66,1.86,752.615,5.3055886,-8.2811442,Radial Velocity,2010
HD 143361 b,12.9,1382.55357045,1039.15,,,5507.0,0.916,0.968,68.5146,240.4588405,-44.4350575,Radial Velocity,2008
HD 169830 c,12.6,2437.42605328,1818.82339,,,6300.0,1.935709,1.17,37.6048,276.9561859,-29.8167919,Radial Velocity,2003
HD 1461 b,2.42,6.44,5.77152,,,5765.0,1.152288,1.02,23.4534,4.6762645,-8.0536206,Radial Velocity,2010
HD 147018 b,13.4,674.0,44.236,,,5441.0,0.937948,0.927,40.4256,245.7490012,-61.6901291,Radial Velocity,2009
HD 148427 b,13.6,413.179,331.5,,,5025.0,3.86,1.64,71.3499,247.1171311,-13.3996231,Radial Velocity,2009
Kepler-222 d,3.69,13.2,28.081912,522.0,15.087,5433.0,0.869,0.933,758.854,287.9060885,46.9377479,Transit,2014
HD 155358 c,13.9,261.0,391.9,,,5900.0,1.38,0.92,43.6197,257.3930947,33.3549277,Radial Velocity,2007
HD 155358 b,13.8,314.6517,194.3,,,5905.0,1.38,1.15,43.6197,257.3930947,33.3549277,Radial Velocity,2007
HAT-P-36 b,14.313893,587.413406,1.32734683,1780.97,1821.0,5620.0,1.041,1.03,294.419,188.2662048,44.9153672,Transit,2011
HD 156668 b,1.87,4.15,4.6455,,,4850.0,0.72,0.772,24.3323,259.4183491,29.228161,Radial Velocity,2010
Kepler-6 b,14.616536,212.31044,3.2346996,1460.0,792.218,5647.0,1.391,1.209,587.039,296.8372475,48.2399695,Transit,2009
Kepler-491 b,8.92,59.0,4.225384512,1111.0,312.514,5582.0,1.03,1.04,630.785,287.1305782,42.3501533,Transit,2016
Kepler-257 b,2.61,7.32,2.382667,1237.0,343.6,5180.0,1.037,0.916,780.256,297.3159994,46.0232642,Transit,2014
GJ 676 A b,12.8,1840.86213334,1051.44521,,,3734.0,0.69,0.626,16.0272,262.5448903,-51.6377777,Radial Velocity,2010
GJ 832 b,13.8,314.65012293,3853.0,,,3472.0,0.441557,0.45,4.96435,323.3912616,-49.0125169,Radial Velocity,2008
GJ 179 b,13.8,301.93698665,2288.0,,,3370.0,0.38,0.357,12.356,73.0245495,6.4752347,Radial Velocity,2009
GJ 667 C b,2.25,5.68,7.203,,,3350.0,,0.33,7.24396,259.7510609,-34.9977651,Radial Velocity,2012
KOI-134 b,12.03844527,346.43296363,67.1277,659.0,45.0,6160.0,1.667,1.407,1159.21,295.586598,45.3649371,Transit,2025
TOI-5882 b,11.46678726,6995.40323807,7.148972,1515.0,4792.5,5920.0,2.26,1.334,416.104,311.8886385,34.7374918,Transit,2025
HD 17156 b,12.3299,1115.5833,21.21663,883.0,18.9464,6040.0,1.55,1.41,78.0863,42.4366123,71.7530882,Radial Velocity,2007
HD 175541 b,14.1,190.06234,298.43,,,5013.0,4.19,1.39,129.603,283.9203211,4.2649344,Radial Velocity,2007
HD 202206 c,12.2,5689.157,1260.0,,,5766.0,1.04,1.07,45.9665,318.7405221,-20.7897284,Radial Velocity,2004
CoRoT-10 b,10.87,874.0,13.2406,600.0,16.1089,5075.0,0.79,0.89,338.386,291.0636813,0.7460143,Transit,2010
HD 204941 b,10.1,73.1009,1733.0,,,5026.0,0.78,0.58,28.7165,323.0966714,-20.957957,Radial Velocity,2011
CoRoT-11 b,16.03,740.51,2.99433,1657.0,1890.649,6440.0,1.37,1.27,655.037,280.6872998,5.9376586,Transit,2010
CoRoT-18 b,14.68,1102.82,1.9000693,1550.0,823.7009,5440.0,1.0,0.95,764.889,98.1724172,-0.0316045,Transit,2011
HD 180902 b,13.5,535.54355,510.9,,,4961.0,4.16,1.41,104.577,289.8239604,-23.5582432,Radial Velocity,2009
HD 206610 b,13.4,647.10188,673.2,,,4842.0,6.12,1.55,147.192,325.8537599,-7.4082451,Radial Velocity,2009
CoRoT-19 b,14.46,352.78,3.89713,2000.0,1103.809,6090.0,1.65,1.21,790.663,97.0335983,-0.1707293,Transit,2011
HD 118203 c,12.4,3747.19691853,5103.0,146.0,,5742.0,2.04,1.27,92.2589,203.509956,53.7281876,Radial Velocity,2024
WASP-96 b,13.45,152.55,3.4252602,1285.0,546.4855,5540.0,1.05,1.06,352.464,1.0465696,-47.3606352,Transit,2014
HD 181342 b,13.2,807.2882,564.1,,,4945.0,4.71,1.69,120.391,290.2674078,-23.6196996,Radial Velocity,2009
HD 20781 b,1.21,1.93,5.3135,,,5256.0,0.833609,0.7,35.9715,50.0139757,-28.7841175,Radial Velocity,2019
CoRoT-8 b,6.39,69.92,6.21229,870.0,,5080.0,0.77,0.88,322.037,291.5885696,1.4262972,Transit,2010
CT Cha b,24.66,5403.0,,2600.0,,4403.0,1.679694,,190.72,166.0375038,-76.4553693,Imaging,2007
CoRoT-7 b,1.68135,4.07660518,0.85359163,1756.0,,5275.0,0.83,0.82,159.906,100.9561682,-1.0630076,Transit,2009
HD 181433 c,14.1,203.0,962.0,,,4962.0,0.79,0.78,26.8762,291.2873731,-66.4677838,Radial Velocity,2008
GJ 3021 b,13.1,1071.04,133.71,350.0,,5540.0,0.9,0.9,17.5559,4.0634323,-79.8514218,Radial Velocity,2000
GJ 86 b,12.9,1404.8086,15.76491,,,5182.0,0.77,0.93,10.7836,32.6224785,-50.8209945,Radial Velocity,1999
HD 181720 b,14.0,127.132,956.0,,,5736.0,1.5,1.03,60.2046,290.7212224,-32.9208401,Radial Velocity,2009
HD 213240 b,12.8,1655.88600047,882.70001,,,5979.0,1.51,1.57,40.8707,337.7506266,-49.4341037,Radial Velocity,2001
HD 216435 b,13.7,400.4,1311.0,,,5999.0,1.800029,1.3,32.9834,343.4094703,-48.5986332,Radial Velocity,2002
GJ 876 b,13.3,723.2235,61.1166,,,3293.74,0.3,0.32,4.67517,343.3239737,-14.2665958,Radial Velocity,1998
HAT-P-12 b,10.749,67.059,3.2130598,963.0,118.075,4650.0,0.701,0.733,142.751,209.3886452,43.49331,Transit,2009
HD 187123 b,14.2,166.218,3.0965828,,,5790.0,1.15043,1.04,45.9548,296.7428786,34.41899,Radial Velocity,1998
HAT-P-14 b,15.91678,1093.3352,4.62767,1624.0,1038.78,6600.0,1.82,2.65,222.663,260.1161719,38.2421682,Transit,2010
HD 18742 b,13.1,1080.622,766.0,,,4940.0,5.13,1.36,162.685,45.0443115,-20.8027024,Radial Velocity,2011
SWEEPS-4 b,9.079,1207.7,4.2,,,,1.18,1.24,8500.0,269.7246667,-29.1890556,Transit,2006
HAT-P-19 b,11.29865255,88.03846874,4.00878322,981.2,154.0,4962.0,0.773,0.807,202.078,9.5165832,34.7114025,Transit,2010
HD 190360 c,4.59,19.069,17.111,,,5549.0,1.16804,0.98,16.0069,300.9092476,29.894541,Radial Velocity,2005
HAT-P-21 b,12.44199,1547.8321,4.12448,1283.0,459.542,5588.0,1.21,1.24,277.278,171.2749348,41.0280207,Transit,2010
HD 192310 c,5.25,24.0,525.8,185.0,,5166.0,0.857922,0.8,8.79687,303.8284712,-27.0337556,Radial Velocity,2011
2MASS J04414489+2301513 b,12.6,2383.6,,,,2936.0,0.231916,0.019,120.42398696,70.4371079,23.0308544,Imaging,2010
30 Ari B b,12.3,4392.4106,335.10001,,,6331.0,1.41,1.93,44.657,39.2412736,24.6480103,Radial Velocity,2009
HD 23079 b,13.2,829.5363,730.59998,,,5974.0,1.07,1.12,33.4591,54.9281897,-52.9162344,Radial Velocity,2001
47 UMa d,13.5,521.22,14002.0,,,5872.0,1.21334,1.06,13.7967,164.8647611,40.4304931,Radial Velocity,2009
4 UMa b,12.6,2511.48007211,270.27,,,4415.0,18.11,1.234,73.4603,130.0528099,64.3280504,Radial Velocity,2006
Kepler-770 b,2.3,5.9,18.92540274,1171.0,27.736,5598.0,0.92,0.94,930.457,286.4904589,38.374872,Transit,2016
Kepler-1738 b,2.82472883,8.37,7.674630165,957.0,198.67,6063.0,1.001,1.079,1302.87,296.1313474,47.4388098,Transit,2021
55 Cnc d,13.0,1232.493,5574.2,,,5172.0,0.943,0.905,12.5855,133.1468373,28.3298154,Radial Velocity,2002
HD 27442 b,13.5,495.8,428.1,,,4846.0,3.18,1.23,18.2704,64.1205476,-59.3028771,Radial Velocity,2000
55 Cnc e,1.875,7.99,0.7365474,1958.0,2657.8322,5172.0,0.943,0.905,12.5855,133.1468373,28.3298154,Radial Velocity,2004
61 Vir c,4.46,18.2,38.021,,,5577.0,0.963,0.942,8.50332,199.596455,-18.3157745,Radial Velocity,2009
61 Vir b,2.11,5.1,4.215,,,5577.0,0.963,0.942,8.50332,199.596455,-18.3157745,Radial Velocity,2009
HD 285968 b,2.83,8.4,8.7836,450.0,,3703.49,0.478214,0.5,9.47045,70.7353853,18.953358,Radial Velocity,2008
61 Vir d,5.11,22.9,123.01,,,5577.0,0.963,0.942,8.50332,199.596455,-18.3157745,Radial Velocity,2009
HD 30562 b,13.6,467.20775829,1157.0,,,5882.0,1.61,1.12,26.1597,72.1529519,-5.6751152,Radial Velocity,2009
BD+20 2457 b,12.1,6807.63,379.63,,,4137.0,49.0,2.8,1539.71,154.186782,19.8912626,Radial Velocity,2009
Kepler-138 b,0.64,0.07,10.3134,452.0,9.9,3841.0,0.535,0.535,66.8624,290.3814122,43.2930645,Transit,2014
BD+48 738 b,13.9,289.2253,392.6,,,4414.0,11.0,0.74,871.493,40.7102869,49.5869395,Radial Velocity,2011
HD 31527 b,3.22,10.47,16.5535,,,5898.0,1.073694,0.96,38.4473,73.9096193,-23.2413163,Radial Velocity,2019
HD 330075 b,14.3,152.5584,3.38773,990.0,,5000.0,0.84,0.47,45.2989,237.4054997,-49.9639199,Radial Velocity,2004
HD 31527 d,3.46,11.82,271.6737,,,5898.0,1.073694,0.96,38.4473,73.9096193,-23.2413163,Radial Velocity,2019
HD 21693 b,2.8,8.23,22.6786,,,5430.0,0.914378,0.8,33.255,51.8040469,-58.3232726,Radial Velocity,2019
HD 217107 b,13.6,413.179,7.12682,,,5622.0,1.11,1.0,20.0619,344.5647243,-2.3954489,Radial Velocity,1998
HD 33283 b,12.5,104.56607,18.1991,,,5935.0,1.97,1.38,89.8623,77.0044889,-26.7976689,Radial Velocity,2006
HD 217107 c,13.2,826.32,4270.0,,,5575.0,1.19931,0.98,20.0619,344.5647243,-2.3954489,Radial Velocity,2005
HD 3651 b,10.1,72.46524,62.25,,,5221.0,0.871954,0.799,11.1336,9.8387218,21.2488844,Radial Velocity,2003
HD 217786 b,12.3,4402.55909376,1301.36009,,,5966.0,1.27,1.14,55.4847,345.7838088,-0.4303594,Radial Velocity,2011
HD 37124 d,14.0,221.20968,1862.0,,,5698.64,0.949168,0.85,31.6634,84.2599947,20.7289784,Radial Velocity,2005
HD 219828 b,4.59,19.06970442,3.83483,,,5891.0,1.56,1.04,73.114,349.6947029,18.6457524,Radial Velocity,2007
HD 22781 b,12.3,4338.2,528.07,,,5027.0,0.743475,0.75,32.6034,55.2065581,31.8258855,Radial Velocity,2011
HD 224693 b,14.0,222.481,26.6904,,,5894.0,1.93,1.31,93.5015,359.9749837,-22.4279999,Radial Velocity,2006
K2-384 d,1.392,2.52,6.679582,,,3623.0,0.348,0.33,82.6603,20.4998403,0.7509701,Transit,2022
K2-384 e,1.345,2.37,9.715043,,,3623.0,0.348,0.33,82.6603,20.4998403,0.7509701,Transit,2022
Kepler-268 b,2.55,7.04,25.934138,695.0,64.933,6081.0,1.274,1.109,851.87,291.9761559,38.0550327,Transit,2014
Kepler-772 b,1.82,3.97,12.99207337,866.0,264.576,5714.0,1.11,0.98,1130.21,291.423582,38.2165603,Transit,2016
K2-268 f,2.23,5.6,26.27057,492.0,,5106.0,0.78,0.84,327.783,133.7094899,11.8482712,Transit,2021
K2-385 b,1.539,2.98,2.380867,,,4844.0,0.761,0.927,420.819,12.6140752,5.8712567,Transit,2022
18 Del b,12.5,2926.24614325,982.85,,,4980.0,8.8,2.1,76.222,314.6078375,10.8391378,Radial Velocity,2008
14 And b,13.1,1131.15130051,186.76,,,4888.0,11.55,1.78,75.4392,352.82415,39.2358367,Radial Velocity,2008
7 CMa b,13.4,587.9855,735.1,,,4826.0,4.87,1.34,19.8101,99.171276,-19.2561808,Radial Velocity,2011
TOI-444 b,2.77,8.1,17.9636,609.0,23.4694,5225.0,0.779,0.96,57.3973,64.1839982,-26.7664071,Transit,2023
TOI-512 b,1.54,3.57,7.18886,1009.0,127.0,5277.0,0.89,0.74,67.3975,96.6467023,-38.6072095,Transit,2025
Kepler-806 b,1.14,1.55,8.09219642,1089.0,413.603,5770.0,1.16,0.99,361.896,296.0071956,44.8535698,Transit,2016
HD 42813 b,3.41,9.1,13.6308205,716.0,74.7,5289.0,0.98,0.901,68.192,93.0578446,-14.6493167,Transit,2023
K2-368 c,1.361,2.42,9.660186,,,4663.0,0.663,0.746,206.608,332.6357627,-11.1661157,Transit,2022
K2-343 b,1.65,3.36,2.787174,653.0,,3804.0,0.46,0.49,166.169,134.2021746,21.5026882,Transit,2021
Kepler-260 b,2.01,4.7,8.187399,782.0,132.134,5250.0,0.862,1.013,627.365,291.9259658,38.0140525,Transit,2014
Kepler-771 b,1.82,3.97,8.73485836,890.0,339.296,5906.0,1.05,1.03,1393.85,287.4441104,38.0884183,Transit,2016
Kepler-803 b,3.79,13.8,50.28638192,543.0,20.882,5919.0,1.12,1.05,639.771,299.2216728,44.6939033,Transit,2016
HD 154088 b,2.46,6.6,18.56,,,5374.0,0.95,0.91,18.2692,256.1164214,-28.5838342,Radial Velocity,2021
